context_lengths,batch_size,num_heads,head_size,block_size,data_type,query_length,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
512,4,"(16, 1)",128,16,torch.bfloat16,3,True,20.758479166666664,,18.262407070707212,0,0.028558154451677722,19.471767676767676,0.029080263012885722,19.516000000000012,107%,107%
512,4,"(16, 1)",128,16,torch.bfloat16,4,True,23.445092783505235,,21.149155102040748,0,0.025364691893850294,23.388773195876283,0.025484297220813454,47.19414141414138,223%,111%
512,80,"(16, 1)",128,16,torch.bfloat16,1,True,22.077575000000003,31.962059999999987,16.272383838383913,0,0.6043838742754355,10.04520618556702,1.0087189276786799,20.973259999999964,129%,62%
512,80,"(16, 1)",128,16,torch.bfloat16,2,True,32.69786813186813,43.36445212121223,20.75127999999999,0,0.4882970887490511,15.108679999999994,0.7101107482301773,31.06618367346928,150%,73%
512,80,"(16, 1)",128,16,torch.bfloat16,3,True,42.50416867469871,,25.37582626262624,0,0.41105313094990553,20.315424242424246,0.5574524249252308,42.09145999999999,166%,80%
512,80,"(16, 1)",128,16,torch.bfloat16,4,True,53.08549425287355,,28.92609272727274,0,0.370905125719061,24.305865979381412,0.4904548130558528,118.50076000000008,410%,84%
512,128,"(16, 1)",128,16,torch.bfloat16,1,True,30.728325581395435,56.8516157450797,21.41541476621895,0,0.7347803622988789,14.575606060606052,1.1123011497082225,28.41678260869578,133%,68%
512,128,"(16, 1)",128,16,torch.bfloat16,2,True,49.24293478260876,79.36306431663577,28.828099999999996,0,0.5623840412273527,27.180369565217408,0.6315638076268073,48.92882222222225,170%,94%
512,128,"(16, 1)",128,16,torch.bfloat16,3,True,69.68617582417598,,37.6178809173154,0,0.4436533938153688,36.85005263157895,0.4917173984221349,66.69934831460675,177%,98%
512,128,"(16, 1)",128,16,torch.bfloat16,4,True,87.61066666666669,,44.35994244897961,0,0.3869738495503247,46.406061224489804,0.4110128251535249,208.30742,470%,105%
4096,4,"(16, 1)",128,16,torch.bfloat16,1,True,14.734860000000076,20.933163232323167,14.720032244897961,0,0.2601623667058342,33.17706122448981,0.11587824376605298,14.542459999999926,99%,225%
4096,4,"(16, 1)",128,16,torch.bfloat16,2,True,18.882459999999906,28.17651999999997,19.107511111111105,0,0.20120357725591484,60.948551020408125,0.06356675992351503,17.998060000000034,94%,319%
4096,4,"(16, 1)",128,16,torch.bfloat16,3,True,22.444479999999913,,23.178355151515152,0,0.16650882791198648,88.3098775510204,0.04420914557980806,21.160645161290375,91%,381%
4096,4,"(16, 1)",128,16,torch.bfloat16,4,True,27.641299999999973,,27.381659999999965,0,0.14149258702359152,115.53752525252524,0.03404873478618843,59.323050505050595,217%,422%
4096,80,"(16, 1)",128,16,torch.bfloat16,1,True,69.82539999999999,209.9884274999999,57.024908888888866,0,1.3431318002736985,36.65789795918368,2.0975013855367863,56.44779797979798,99%,64%
4096,80,"(16, 1)",128,16,torch.bfloat16,2,True,102.39305050505054,294.7415188235295,77.84614526315791,0,0.9877173943594542,62.632979381443285,1.2371443762256202,108.73632000000002,140%,80%
4096,80,"(16, 1)",128,16,torch.bfloat16,3,True,154.02007999999995,,113.08056484848493,0,0.6825931148076063,90.34318556701034,0.86428305760644,143.5669787234043,127%,80%
4096,80,"(16, 1)",128,16,torch.bfloat16,4,True,190.76018,,130.40194591072012,0,0.5942092172540028,117.80704040404045,0.6678559348717598,662.4936082474226,508%,90%
4096,128,"(16, 1)",128,16,torch.bfloat16,1,True,107.42745454545467,335.94419999999997,83.82248444444434,0,1.4619842214224108,62.31148484848481,1.9743388737332865,85.6106600000001,102%,74%
4096,128,"(16, 1)",128,16,torch.bfloat16,2,True,156.44630927835053,472.96324747474705,115.40792879120876,0,1.0659925024646801,122.6514848484848,1.0108125579235014,169.22969999999998,147%,106%
4096,128,"(16, 1)",128,16,torch.bfloat16,3,True,239.9646315789476,,177.73403472222222,0,0.6948631091823627,177.72477777777772,0.7029483283722515,225.37969696969694,127%,100%
4096,128,"(16, 1)",128,16,torch.bfloat16,4,True,298.33832323232315,,206.3961801997396,0,0.6006780794723685,232.7368999999999,0.5408897762478792,1064.7608163265306,516%,113%
4097,4,"(16, 1)",128,16,torch.bfloat16,1,True,14.814989898989827,21.882879999999894,15.63442000000006,0,0.2450061946265642,35.06538383838383,0.109664589109045,14.620102040816384,94%,224%
4097,4,"(16, 1)",128,16,torch.bfloat16,2,True,18.85764000000001,31.152812121212158,22.113890707070748,0,0.1738921007400006,64.66463636363638,0.059928168638928754,17.422019999999986,79%,292%
4097,4,"(16, 1)",128,16,torch.bfloat16,3,True,21.753259999999987,,29.273035102040886,0,0.1318733113366854,94.53019191919192,0.04130992941071014,20.413298969072184,70%,323%
4097,4,"(16, 1)",128,16,torch.bfloat16,4,True,25.024840000000037,,89.17253556845057,0,0.04345769925988368,123.9723131313132,0.031739650397444474,58.22424,65%,139%
4097,80,"(16, 1)",128,16,torch.bfloat16,1,True,72.45782000000003,222.10738432989683,59.94786680412374,0,1.277953646594132,38.181979591836736,2.014264819003496,59.94028571428575,100%,64%
4097,80,"(16, 1)",128,16,torch.bfloat16,2,True,107.74824242424243,315.4638098989898,83.76074612244891,0,0.9181940440133418,66.31400000000004,1.1687526715248677,115.36161224489793,138%,79%
4097,80,"(16, 1)",128,16,torch.bfloat16,3,True,164.31090000000003,,125.01179545454544,0,0.6175948529888579,96.62031313131315,0.8083259987070232,154.01364,123%,77%
4097,80,"(16, 1)",128,16,torch.bfloat16,4,True,205.25355555555555,,204.04789307897067,0,0.37983565274797637,126.3593636363636,0.6228011545031288,708.0045399999995,347%,62%
4097,128,"(16, 1)",128,16,torch.bfloat16,1,True,111.88230985915501,358.98428000000007,89.16665999999995,0,1.3746948913483006,64.2234242424243,1.9160265991782457,90.5393052631578,102%,72%
4097,128,"(16, 1)",128,16,torch.bfloat16,2,True,166.4604999999999,515.3242564975598,130.27691544660087,0,0.9445555931145174,130.02908247422687,0.9536902137241471,181.67240816326535,139%,100%
4097,128,"(16, 1)",128,16,torch.bfloat16,3,True,259.05198,,200.72331999999994,0,0.6154273768339278,190.24814285714277,0.6568323658509491,244.77476000000001,122%,95%
4097,128,"(16, 1)",128,16,torch.bfloat16,4,True,325.41113131313125,,350.69050350877205,0,0.35360941404020163,249.59207070707066,0.5044824209811952,1143.0309090909088,326%,71%
512,4,"(64, 4)",128,16,torch.bfloat16,1,True,14.551575757575712,18.64155789473685,12.52724000000002,0,0.15701409708665973,9.454639999999992,0.21434532910436385,14.391555555555573,115%,75%
512,4,"(64, 4)",128,16,torch.bfloat16,2,True,18.368949494949433,24.760040404040392,15.68484123711358,0,0.12920487314643805,14.595404040404024,0.14701663660519423,17.265278350515512,110%,93%
512,4,"(64, 4)",128,16,torch.bfloat16,3,True,22.90243298969075,,18.486538969072093,0,0.11284765475186098,19.89021649484537,0.11387389886137346,21.761793814432895,118%,108%
