,ctx_lens,batch_size,num_heads,head_size,block_size,dtype,qlen,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
145,512,4,"(64, 4)",128,16,torch.bfloat16,2,False,18.160420000000105,24.16264857142856,15.177050303030292,0,0.13352778582796504,14.427419999999985,0.14872840826107955,17.120489795918317,113%,95%
146,512,4,"(64, 4)",128,16,torch.bfloat16,3,False,22.733041666666765,,17.985639999999925,0,0.1159904550040299,19.93583999999999,0.11361329652850567,21.555183673469365,120%,111%
147,512,4,"(64, 4)",128,16,torch.bfloat16,4,False,26.09328000000002,,21.243502424242394,0,0.10100816565282486,23.794546391752583,0.10019883345378697,56.040577319587634,264%,112%
148,512,80,"(64, 4)",128,16,torch.bfloat16,1,False,60.45126530612246,108.75880260869556,34.208654545454536,0,1.1499740657583086,27.422608247422676,1.478019817865974,54.228666666666726,159%,80%
149,512,80,"(64, 4)",128,16,torch.bfloat16,2,False,98.9183232323232,153.95486897959174,47.31558173572452,0,0.8566133387865231,53.33615151515151,0.8046201876055873,100.80591999999993,213%,113%
150,512,80,"(64, 4)",128,16,torch.bfloat16,3,False,144.50470967741953,,64.49382082474227,0,0.6469340908821889,72.61006249999996,0.6238739985838312,139.2929898989899,216%,113%
151,512,80,"(64, 4)",128,16,torch.bfloat16,4,False,183.04354639175259,,77.32232323232317,0,0.5550188153211267,91.62889583333333,0.5204004193944004,427.2465599999996,553%,119%
152,512,128,"(64, 4)",128,16,torch.bfloat16,1,False,91.42322727272727,172.60455102040817,48.13384333333323,0,1.3076559136765231,42.611103092783466,1.5219003688878412,80.040762886598,166%,89%
153,512,128,"(64, 4)",128,16,torch.bfloat16,2,False,149.58367999999996,245.69599999999997,68.29020618556694,0,0.9496215802805839,89.08418367346938,0.7707827354958334,155.47729292929307,228%,130%
154,512,128,"(64, 4)",128,16,torch.bfloat16,3,False,223.42481632653073,,96.49806666666662,0,0.691798338085228,123.04339999999998,0.5890543340550978,216.07993814432984,224%,128%
155,512,128,"(64, 4)",128,16,torch.bfloat16,4,False,284.69007999999997,,114.30176240667552,0,0.6007304641283449,156.56839393939393,0.4872882923103408,675.5633939393938,591%,137%
156,4096,4,"(64, 4)",128,16,torch.bfloat16,1,False,22.070404494381968,55.89995937395943,21.7127820224719,0,0.7055011970101961,33.45518556701029,0.4596596339676208,20.407523809523763,94%,154%
157,4096,4,"(64, 4)",128,16,torch.bfloat16,2,False,31.670111111111137,79.03569174401568,29.47238185941056,0,0.521776571211891,61.319999999999986,0.2527268043314019,31.73506666666678,108%,208%
158,4096,4,"(64, 4)",128,16,torch.bfloat16,3,False,44.85810869565222,,40.38538290117683,0,0.3822571902958562,88.68310638297872,0.17609235364075673,43.243319999999976,107%,220%
159,4096,4,"(64, 4)",128,16,torch.bfloat16,4,False,53.666255319148924,,48.486356923076976,0,0.3196199637392369,115.95812500000001,0.13570093704691344,175.29000000000002,362%,239%
160,4096,80,"(64, 4)",128,16,torch.bfloat16,1,False,262.966101010101,811.7874066666668,190.38728257456833,0,1.609182451698231,128.94203030303026,2.3852576721353795,197.24144897959175,104%,68%
161,4096,80,"(64, 4)",128,16,torch.bfloat16,2,False,368.19420833333334,1155.2811401515148,266.92979931972803,0,1.1522129332312605,247.3231263157894,1.2531951922534144,398.2990909090907,149%,93%
162,4096,80,"(64, 4)",128,16,torch.bfloat16,3,False,576.0197113402063,,419.2213958333334,0,0.7364892703598351,357.1577399999998,0.8744829066928438,537.8495670103094,128%,85%
163,4096,80,"(64, 4)",128,16,torch.bfloat16,4,False,722.0462799999985,,490.8452261904763,0,0.6314498670743005,467.7390206185566,0.6728378658634768,2604.947499999999,531%,95%
164,4096,128,"(64, 4)",128,16,torch.bfloat16,1,False,422.67450602409593,1292.2337548936168,297.90610418951525,0,1.6454466415396956,204.49742424242427,2.406367459583564,306.9889799999999,103%,69%
165,4096,128,"(64, 4)",128,16,torch.bfloat16,2,False,578.3678666666667,1848.5475905263174,419.66173852040777,0,1.1726014122721715,424.6641717171717,1.167771329815713,636.0852400000002,152%,101%
166,4096,128,"(64, 4)",128,16,torch.bfloat16,3,False,916.9333200000007,,665.0965448979589,0,0.7427542658099794,617.805469387755,0.8088716700616175,860.5023400000002,129%,93%
167,4096,128,"(64, 4)",128,16,torch.bfloat16,4,False,1153.4716600000006,,781.4028787878789,0,0.6346414352868935,811.5110842105265,0.6204968100372477,4156.461717171714,532%,104%
168,4097,4,"(64, 4)",128,16,torch.bfloat16,1,False,21.96590243902452,56.757818181818266,22.81213111111111,0,0.6716653925468148,35.22226315789474,0.4367045800945807,20.383952941176503,89%,154%
169,4097,4,"(64, 4)",128,16,torch.bfloat16,2,False,32.52250000000004,82.20929179434796,32.79310638297867,0,0.4690535706715835,65.06212500000004,0.2382481809793334,32.34462790697688,99%,198%
170,4097,4,"(64, 4)",128,16,torch.bfloat16,3,False,46.15250000000001,,46.655128333333366,0,0.33096743785167926,94.95603092783507,0.1644986850105586,43.31629545454553,93%,204%
171,4097,4,"(64, 4)",128,16,torch.bfloat16,4,False,55.36542553191484,,118.734266536331,0,0.13055146912586482,124.89859183673468,0.12601704534488106,176.76858000000004,149%,105%
172,4097,80,"(64, 4)",128,16,torch.bfloat16,1,False,268.9245714285715,864.0109044444446,204.93690869565214,0,1.4953010753498224,130.35899999999992,2.359902061591336,210.7640000000001,103%,64%
173,4097,80,"(64, 4)",128,16,torch.bfloat16,2,False,397.3652800000003,1242.9816780303029,299.7122482993198,0,1.0264327687394115,261.4455773195877,1.1857865863190242,429.25597916666635,143%,87%
174,4097,80,"(64, 4)",128,16,torch.bfloat16,3,False,621.5336288659792,,466.34503744680865,0,0.6622276232063848,381.70902000000007,0.8184319155701797,582.2447628865971,125%,82%
175,4097,80,"(64, 4)",128,16,torch.bfloat16,4,False,783.2481000000002,,783.8525179591834,0,0.39550636316785254,502.02574226804114,0.6270336433305065,2783.75924,355%,64%
176,4097,128,"(64, 4)",128,16,torch.bfloat16,1,False,435.9789285714284,1379.9076252631583,322.58594326241126,0,1.5199292410689969,211.28219999999996,2.3296574749561287,329.4118399999998,102%,65%
177,4097,128,"(64, 4)",128,16,torch.bfloat16,2,False,625.4210101010098,1989.18318430465,474.4039412878787,0,1.037544408292529,449.92684000000014,1.1024678008113509,687.5318000000002,145%,95%
178,4097,128,"(64, 4)",128,16,torch.bfloat16,3,False,989.74354,,743.0737272164951,0,0.6649710346225514,661.2362323232327,0.75592432273446,932.8697799999989,126%,89%
179,4097,128,"(64, 4)",128,16,torch.bfloat16,4,False,1249.9474545454525,,1285.2565837971551,0,0.3859383877694933,875.5678484848488,0.5752372579961931,4433.829320000001,345%,68%
180,512,4,"(5, 1)",128,64,torch.bfloat16,1,False,14.342707070707108,18.91497638156396,12.340666262626268,0,0.03901683757014053,,,13.897443298969112,113%,NaN
181,512,4,"(5, 1)",128,64,torch.bfloat16,2,False,17.66347916666666,23.742901098901115,12.470693877551083,0,0.03898342696266608,,,16.559734693877495,133%,NaN
182,512,4,"(5, 1)",128,64,torch.bfloat16,3,False,20.354505494505453,,12.70302891156469,0,0.03863700541337287,,,19.661384615384648,155%,NaN
183,512,4,"(5, 1)",128,64,torch.bfloat16,4,False,22.851458333333408,,18.486189696969596,0,0.026801824379020348,,,46.77047999999994,253%,NaN
184,512,80,"(5, 1)",128,64,torch.bfloat16,1,False,19.612197802197695,33.0505,15.958257142857127,0,0.6034415497455718,,,16.866419999999856,106%,NaN
185,512,80,"(5, 1)",128,64,torch.bfloat16,2,False,24.88973033707862,42.350959999999986,16.246019999999998,0,0.5984855170057402,,,22.462459999999986,138%,NaN
186,512,80,"(5, 1)",128,64,torch.bfloat16,3,False,29.81285714285713,,16.572155270355644,0,0.5923272969814797,,,28.200913043478284,170%,NaN
187,512,80,"(5, 1)",128,64,torch.bfloat16,4,False,36.38559999999998,,27.931050505050496,0,0.3547762083677051,,,104.86124999999998,375%,NaN
188,512,128,"(5, 1)",128,64,torch.bfloat16,1,False,27.171444444444383,59.44776623655911,21.67766842336405,0,0.710768352644053,,,20.532527472527512,95%,NaN
189,512,128,"(5, 1)",128,64,torch.bfloat16,2,False,37.65026086956512,77.92634343434347,22.41431186868693,0,0.6940570996564926,,,35.98844210526315,161%,NaN
190,512,128,"(5, 1)",128,64,torch.bfloat16,3,False,50.03817391304349,,22.64991278350508,0,0.6934165287273546,,,47.21534020618551,208%,NaN
191,512,128,"(5, 1)",128,64,torch.bfloat16,4,False,60.70142857142855,,36.650571428571425,0,0.4325944969549387,,,185.3363636363636,506%,NaN
192,4096,4,"(5, 1)",128,64,torch.bfloat16,1,False,15.120080808080903,21.537872244897905,14.617070707070653,0,0.2612940687664976,,,14.628019999999962,100%,NaN
193,4096,4,"(5, 1)",128,64,torch.bfloat16,2,False,18.250040000000066,26.493951313131333,14.869979797979855,0,0.2571631261994492,,,17.225219999999936,116%,NaN
194,4096,4,"(5, 1)",128,64,torch.bfloat16,3,False,21.080840000000062,,15.035795510204178,0,0.25463681663174204,,,20.34168,135%,NaN
195,4096,4,"(5, 1)",128,64,torch.bfloat16,4,False,23.649300000000025,,22.264459999999914,0,0.1721723193429045,,,57.50991752577316,258%,NaN
196,4096,80,"(5, 1)",128,64,torch.bfloat16,1,False,80.37972631578945,219.61107441764588,56.111269073715974,0,1.36135002524374,,,52.44925531914893,93%,NaN
197,4096,80,"(5, 1)",128,64,torch.bfloat16,2,False,103.86472164948458,292.8024480808081,57.7870203992104,0,1.3234842236037507,,,100.06268000000007,173%,NaN
198,4096,80,"(5, 1)",128,64,torch.bfloat16,3,False,146.05086,,59.54303010101015,0,1.2860168848475442,,,132.88381443298974,223%,NaN
199,4096,80,"(5, 1)",128,64,torch.bfloat16,4,False,172.8284444444445,,105.79964424242424,0,0.724638299980256,,,646.952755102041,611%,NaN
200,4096,128,"(5, 1)",128,64,torch.bfloat16,1,False,123.00646464646461,351.7421212121213,84.14879763440865,0,1.4524191378578017,,,77.1001505376344,92%,NaN
201,4096,128,"(5, 1)",128,64,torch.bfloat16,2,False,160.69227083333337,471.38416734693874,86.2505914285714,0,1.4187535841445968,,,155.6647474747474,180%,NaN
202,4096,128,"(5, 1)",128,64,torch.bfloat16,3,False,231.61814141414138,,88.34232103092795,0,1.386847729446944,,,210.53828000000019,238%,NaN
203,4096,128,"(5, 1)",128,64,torch.bfloat16,4,False,271.20948979591833,,160.05092916666672,0,0.7664207860987614,,,1030.6812653061224,644%,NaN
204,4097,4,"(5, 1)",128,64,torch.bfloat16,1,False,15.1512,22.91136525252525,15.97058585858586,0,0.23920758041690054,,,14.553700000000076,91%,NaN
205,4097,4,"(5, 1)",128,64,torch.bfloat16,2,False,18.236460000000022,27.753240000000066,16.269792981360048,0,0.23509468241715942,,,17.244439999999994,106%,NaN
206,4097,4,"(5, 1)",128,64,torch.bfloat16,3,False,21.010459999999963,,16.331673061224574,0,0.23448904545556082,,,20.427279999999918,125%,NaN
207,4097,4,"(5, 1)",128,64,torch.bfloat16,4,False,23.58084,,24.89408000000008,0,0.15402276523944294,,,57.35290909090914,230%,NaN
208,4097,80,"(5, 1)",128,64,torch.bfloat16,1,False,84.74837113402066,232.95897501329074,60.29798969072166,0,1.2671351800176311,,,54.990687500000085,91%,NaN
209,4097,80,"(5, 1)",128,64,torch.bfloat16,2,False,109.94458064516138,311.1847142857144,61.62754020618558,0,1.2413092591879429,,,106.4717083333332,173%,NaN
210,4097,80,"(5, 1)",128,64,torch.bfloat16,3,False,155.58585714285707,,63.52205616161628,0,1.2057539249281775,,,141.9657171717171,223%,NaN
211,4097,80,"(5, 1)",128,64,torch.bfloat16,4,False,183.7864848484849,,111.94542626262628,0,0.6850221876321562,,,687.6899795918365,614%,NaN
212,4097,128,"(5, 1)",128,64,torch.bfloat16,1,False,129.88322000000002,375.84895074455903,90.33276004947436,0,1.3533199513373833,,,82.1231632653061,91%,NaN
213,4097,128,"(5, 1)",128,64,torch.bfloat16,2,False,171.44179797979803,506.32084020202,92.58592000000004,0,1.321995159158807,,,166.6110208333333,180%,NaN
214,4097,128,"(5, 1)",128,64,torch.bfloat16,3,False,248.6656000000001,,95.10474000000004,0,1.2885493368490684,,,227.52277551020404,239%,NaN
215,4097,128,"(5, 1)",128,64,torch.bfloat16,4,False,291.55531313131326,,175.8178012035246,0,0.6978597185850934,,,1102.874927835052,627%,NaN
216,512,4,"(8, 1)",128,64,torch.bfloat16,1,False,14.500420000000029,19.017561616161608,12.340962857142912,0,0.03924229773690182,,,13.787247311827898,112%,NaN
217,512,4,"(8, 1)",128,64,torch.bfloat16,2,False,17.54837894736839,23.760856736580223,12.438763434343551,0,0.03953273345799616,,,16.43474999999994,132%,NaN
218,512,4,"(8, 1)",128,64,torch.bfloat16,3,False,20.209448979591766,,18.635886363636274,0,0.02678643184731749,,,19.3755714285715,104%,NaN
219,512,4,"(8, 1)",128,64,torch.bfloat16,4,False,22.733895833333282,,18.755974269005918,0,0.02701216547455162,,,46.50489583333343,248%,NaN
220,512,80,"(8, 1)",128,64,torch.bfloat16,1,False,19.729586206896617,33.159870505050556,16.086879999999947,0,0.6020903230459235,,,16.92485999999998,105%,NaN
221,512,80,"(8, 1)",128,64,torch.bfloat16,2,False,26.935285714285698,42.61906262626262,16.43306646464633,0,0.5984742049877124,,,24.51159183673468,149%,NaN
222,512,80,"(8, 1)",128,64,torch.bfloat16,3,False,33.58024096385547,,28.28254,0,0.35300146308916835,,,32.36220618556705,114%,NaN
223,512,80,"(8, 1)",128,64,torch.bfloat16,4,False,40.89957142857142,,28.46050000000015,0,0.35602992258802024,,,108.42273999999996,381%,NaN
224,512,128,"(8, 1)",128,64,torch.bfloat16,1,False,29.93241304347819,59.6612875,21.907049062049122,0,0.7074073553999699,,,23.193936842105245,106%,NaN
225,512,128,"(8, 1)",128,64,torch.bfloat16,2,False,41.2704893617022,78.42961583333336,22.47079653679657,0,0.70027006808306,,,38.985956043956115,173%,NaN
226,512,128,"(8, 1)",128,64,torch.bfloat16,3,False,54.87119565217384,,37.08690080808078,0,0.43071932277296504,,,51.575525773195864,139%,NaN
227,512,128,"(8, 1)",128,64,torch.bfloat16,4,False,67.94697916666665,,37.46851999999996,0,0.4326955902957006,,,191.77756701030913,512%,NaN
228,4096,4,"(8, 1)",128,64,torch.bfloat16,1,False,15.235639999999998,21.651680000000027,14.688864489795922,0,0.2602071691026286,,,14.573339999999991,99%,NaN
229,4096,4,"(8, 1)",128,64,torch.bfloat16,2,False,18.117219999999968,26.71146606060605,15.000844242424208,0,0.2552921932212507,,,17.15561616161618,114%,NaN
230,4096,4,"(8, 1)",128,64,torch.bfloat16,3,False,21.010420000000096,,22.308844444444443,0,0.17199676195560673,,,20.289938775510144,91%,NaN
231,4096,4,"(8, 1)",128,64,torch.bfloat16,4,False,23.484100000000016,,22.86287999999988,0,0.16815465015836653,,,56.57975510204093,247%,NaN
232,4096,80,"(8, 1)",128,64,torch.bfloat16,1,False,81.23746938775504,221.4824689795918,57.243723225806384,0,1.3353945658443256,,,52.59564948453605,92%,NaN
233,4096,80,"(8, 1)",128,64,torch.bfloat16,2,False,105.79328421052632,294.8043878787878,60.74739777777781,0,1.2608271520791838,,,98.97165656565657,163%,NaN
234,4096,80,"(8, 1)",128,64,torch.bfloat16,3,False,149.48979797979794,,106.34951999999997,0,0.721592162788468,,,131.78604000000004,124%,NaN
235,4096,80,"(8, 1)",128,64,torch.bfloat16,4,False,178.00422222222224,,109.1976962730756,0,0.7041356583931188,,,645.6712916666662,591%,NaN
236,4096,128,"(8, 1)",128,64,torch.bfloat16,1,False,126.56529292929295,353.93750000000006,85.11090122448975,0,1.43705129800586,,,79.8308571428571,94%,NaN
237,4096,128,"(8, 1)",128,64,torch.bfloat16,2,False,165.57832989690715,473.80504646464647,89.68570060606065,0,1.3664067831335176,,,155.4752727272727,173%,NaN
238,4096,128,"(8, 1)",128,64,torch.bfloat16,3,False,236.1538787878787,,160.9741942857144,0,0.7627655400428442,,,207.99656249999998,129%,NaN
239,4096,128,"(8, 1)",128,64,torch.bfloat16,4,False,278.0797142857143,,164.8983863636363,0,0.7460593734684097,,,1032.5269999999998,626%,NaN
240,4097,4,"(8, 1)",128,64,torch.bfloat16,1,False,15.241219999999988,22.912064242424186,16.033582886597927,0,0.23844197493700273,,,14.559259999999892,91%,NaN
241,4097,4,"(8, 1)",128,64,torch.bfloat16,2,False,18.029640000000015,27.558860000000024,15.92026897959181,0,0.24060709993680493,,,17.132039999999982,108%,NaN
242,4097,4,"(8, 1)",128,64,torch.bfloat16,3,False,20.919220000000067,,24.940879999999915,0,0.1538831159923146,,,20.028859999999945,80%,NaN
243,4097,4,"(8, 1)",128,64,torch.bfloat16,4,False,23.448969696969737,,25.89790262626252,0,0.14848426013802907,,,57.281838383838284,221%,NaN
244,4097,80,"(8, 1)",128,64,torch.bfloat16,1,False,85.6765773195876,234.02919171717176,60.99572204081633,0,1.2535564924498344,,,55.40018181818181,91%,NaN
245,4097,80,"(8, 1)",128,64,torch.bfloat16,2,False,111.77156701030928,312.9655272727273,63.867286666666686,0,1.1995279428060233,,,104.77652525252523,164%,NaN
246,4097,80,"(8, 1)",128,64,torch.bfloat16,3,False,159.05331999999999,,113.02150938775506,0,0.6791592769873589,,,140.75245999999993,125%,NaN
247,4097,80,"(8, 1)",128,64,torch.bfloat16,4,False,188.65222680412387,,116.09475999999997,0,0.662464164719805,,,686.1134736842107,591%,NaN
248,4097,128,"(8, 1)",128,64,torch.bfloat16,1,False,134.36165656565657,377.8896000000002,91.0976076767678,0,1.34293903562836,,,84.55464646464642,93%,NaN
249,4097,128,"(8, 1)",128,64,torch.bfloat16,2,False,175.10442424242422,508.15418585858606,95.30826000000003,0,1.2861104796225507,,,165.11851999999988,173%,NaN
250,4097,128,"(8, 1)",128,64,torch.bfloat16,3,False,253.9035999999999,,175.96209534883715,0,0.6979649242992717,,,224.14862626262638,127%,NaN
251,4097,128,"(8, 1)",128,64,torch.bfloat16,4,False,299.05216000000013,,181.32652727272725,0,0.6786309261507709,,,1103.8596210526314,609%,NaN
252,512,4,"(10, 1)",128,64,torch.bfloat16,1,False,14.539463917525705,19.032107364684975,12.538420119562996,0,0.03877285808845777,,,13.923115789473707,111%,NaN
253,512,4,"(10, 1)",128,64,torch.bfloat16,2,False,17.807428571428527,24.493017871017805,18.497278333333334,0,0.026785757383699847,,,16.632666666666747,90%,NaN
254,512,4,"(10, 1)",128,64,torch.bfloat16,3,False,20.72837113402059,,18.871724180581317,0,0.02674778576729073,,,19.63642857142852,104%,NaN
255,512,4,"(10, 1)",128,64,torch.bfloat16,4,False,23.240536082474254,,18.96495292929291,0,0.02710737343269069,,,47.11498000000005,248%,NaN
256,512,80,"(10, 1)",128,64,torch.bfloat16,1,False,21.711010989011076,33.410520000000034,16.25823838383837,0,0.5980357434450478,,,18.69564000000001,115%,NaN
257,512,80,"(10, 1)",128,64,torch.bfloat16,2,False,28.827085106382956,43.52814000000003,28.104128333333335,0,0.3525913373429783,,,26.121639999999953,93%,NaN
258,512,80,"(10, 1)",128,64,torch.bfloat16,3,False,36.20673118279566,,28.439591515151555,0,0.3549817761430666,,,35.080145833333376,123%,NaN
259,512,80,"(10, 1)",128,64,torch.bfloat16,4,False,44.27304651162783,,25.710460000000047,0,0.3999073226910317,,,111.14096969696972,432%,NaN
260,512,128,"(10, 1)",128,64,torch.bfloat16,1,False,31.968978260869573,60.0269590643275,22.194807874665056,0,0.7009212413203518,,,25.016489795918364,113%,NaN
261,512,128,"(10, 1)",128,64,torch.bfloat16,2,False,44.010439560439536,79.39614415979156,36.738139999999966,0,0.43156337011764667,,,41.686386363636444,113%,NaN
262,512,128,"(10, 1)",128,64,torch.bfloat16,3,False,59.54631914893603,,37.62992734693874,0,0.4292556449871785,,,56.527090909090965,150%,NaN
263,512,128,"(10, 1)",128,64,torch.bfloat16,4,False,73.70076595744688,,40.04697999999994,0,0.41078957659248794,,,195.96222,489%,NaN
264,4096,4,"(10, 1)",128,64,torch.bfloat16,1,False,15.294059999999988,21.736783636363533,14.72863673469396,0,0.2596309869170394,,,14.632440000000061,99%,NaN
265,4096,4,"(10, 1)",128,64,torch.bfloat16,2,False,18.518100000000018,28.061320000000023,22.16040288659797,0,0.17298077732312359,,,17.28210101010103,78%,NaN
266,4096,4,"(10, 1)",128,64,torch.bfloat16,3,False,21.364440000000013,,22.58448,0,0.17014502626863506,,,20.468440000000044,91%,NaN
267,4096,4,"(10, 1)",128,64,torch.bfloat16,4,False,23.99173999999999,,22.807639999999907,0,0.16888859034120296,,,57.97011999999996,254%,NaN
268,4096,80,"(10, 1)",128,64,torch.bfloat16,1,False,83.357494949495,222.07157469387764,58.00827368421055,0,1.3184362327996748,,,55.15614285714291,95%,NaN
269,4096,80,"(10, 1)",128,64,torch.bfloat16,2,False,110.12469473684212,296.86995939393944,106.32763265306119,0,0.7210399820759946,,,103.81356521739134,98%,NaN
270,4096,80,"(10, 1)",128,64,torch.bfloat16,3,False,156.13352083333334,,108.83095469387756,0,0.7061661737089653,,,138.46443999999997,127%,NaN
271,4096,80,"(10, 1)",128,64,torch.bfloat16,4,False,186.9918,,118.32489768270955,0,0.6510802449943707,,,653.7641010101008,553%,NaN
272,4096,128,"(10, 1)",128,64,torch.bfloat16,1,False,128.8685376344086,355.50831999999997,86.44312979591835,0,1.4155935354582094,,,82.33591397849453,95%,NaN
273,4096,128,"(10, 1)",128,64,torch.bfloat16,2,False,171.35530612244912,477.5891199999998,160.8461334693878,0,0.7626316921761735,,,162.79349999999997,101%,NaN
274,4096,128,"(10, 1)",128,64,torch.bfloat16,3,False,247.80397999999985,,164.50988453608247,0,0.7474589294034831,,,218.43662499999996,133%,NaN
275,4096,128,"(10, 1)",128,64,torch.bfloat16,4,False,286.7861237113402,,181.9755494505494,0,0.6773569623374238,,,1045.8245600000002,575%,NaN
276,4097,4,"(10, 1)",128,64,torch.bfloat16,1,False,15.386039999999925,23.064056363636407,16.1661414141414,0,0.23660202617056691,,,14.72816161616163,91%,NaN
277,4097,4,"(10, 1)",128,64,torch.bfloat16,2,False,18.513239999999932,30.823148659793823,25.006900000000034,0,0.1533278830919434,,,17.34332000000001,69%,NaN
278,4097,4,"(10, 1)",128,64,torch.bfloat16,3,False,21.390439999999995,,25.20963595959595,0,0.1524642510347334,,,20.453280000000017,81%,NaN
279,4097,4,"(10, 1)",128,64,torch.bfloat16,4,False,24.085700000000042,,27.609639999999928,0,0.13954841465460047,,,57.70286868686878,209%,NaN
280,4097,80,"(10, 1)",128,64,torch.bfloat16,1,False,88.95589999999986,235.23052204081628,61.78310515463906,0,1.238183741128644,,,58.499875,95%,NaN
281,4097,80,"(10, 1)",128,64,torch.bfloat16,2,False,117.18653061224487,316.84152204081636,112.30866262626263,0,0.6828066419865477,,,110.94283673469373,99%,NaN
282,4097,80,"(10, 1)",128,64,torch.bfloat16,3,False,166.4695510204082,,114.57087595959598,0,0.6709503149462754,,,148.22826530612238,129%,NaN
283,4097,80,"(10, 1)",128,64,torch.bfloat16,4,False,196.99022000000002,,129.14920484848483,0,0.596655859508288,,,696.9493999999992,540%,NaN
284,4097,128,"(10, 1)",128,64,torch.bfloat16,1,False,136.97436559139774,380.00319999999994,92.45465999999998,0,1.3238720259883565,,,87.88775257731963,95%,NaN
285,4097,128,"(10, 1)",128,64,torch.bfloat16,2,False,182.8289800000001,519.780835529205,175.91775510204081,0,0.6974632048878288,,,174.76695999999993,99%,NaN
286,4097,128,"(10, 1)",128,64,torch.bfloat16,3,False,266.90549494949494,,179.19464763918262,0,0.6863719765875679,,,235.79026262626266,132%,NaN
287,4097,128,"(10, 1)",128,64,torch.bfloat16,4,False,309.16058,,205.66369819870846,0,0.5994845410140045,,,1122.0266262626255,546%,NaN
288,512,4,"(16, 1)",128,64,torch.bfloat16,1,False,14.726244897959239,18.639640543364706,12.40510606060606,0,0.03963999316044125,,,14.055042553191528,113%,NaN
289,512,4,"(16, 1)",128,64,torch.bfloat16,2,False,17.76886597938141,24.532156009070242,18.709099378881966,0,0.027079843360215045,,,16.64189473684217,89%,NaN
290,512,4,"(16, 1)",128,64,torch.bfloat16,3,False,20.73680851063824,,19.710218717790283,0,0.026460418793523052,,,19.789660000000026,100%,NaN
291,512,4,"(16, 1)",128,64,torch.bfloat16,4,False,23.639333333333322,,24.445700000000038,0,0.021944219350581686,,,47.135320000000085,193%,NaN
292,512,80,"(16, 1)",128,64,torch.bfloat16,1,False,23.838556962025287,33.44712303030313,17.12675959595962,0,0.5742339251529854,,,21.228083333333263,124%,NaN
293,512,80,"(16, 1)",128,64,torch.bfloat16,2,False,33.53036363636366,44.66373469387751,29.34997979797984,0,0.3452400881214182,,,31.200999999999937,106%,NaN
294,512,80,"(16, 1)",128,64,torch.bfloat16,3,False,43.30758620689651,,27.07825083333321,0,0.38520999380259346,,,42.13524489795922,156%,NaN
295,512,80,"(16, 1)",128,64,torch.bfloat16,4,False,54.074241758241754,,36.87577836734696,0,0.2909453450091934,,,120.41478000000002,327%,NaN
296,512,128,"(16, 1)",128,64,torch.bfloat16,1,False,35.41488172043009,59.53991787234045,23.056155368114194,0,0.6824913334191403,,,28.64044,124%,NaN
297,512,128,"(16, 1)",128,64,torch.bfloat16,2,False,51.711720430107476,81.82865025252524,37.85324444444445,0,0.4282978544336027,,,49.293339999999986,130%,NaN
298,512,128,"(16, 1)",128,64,torch.bfloat16,3,False,70.74713333333331,,41.05155340206175,0,0.4065449210570233,,,67.28029166666677,164%,NaN
299,512,128,"(16, 1)",128,64,torch.bfloat16,4,False,89.16443956043965,,53.72977999999993,0,0.319490191385718,,,209.3721428571428,390%,NaN
300,4096,4,"(16, 1)",128,64,torch.bfloat16,1,False,15.800060000000052,21.986519999999942,15.598626804123693,0,0.24550868963711886,,,14.982666666666645,96%,NaN
301,4096,4,"(16, 1)",128,64,torch.bfloat16,2,False,18.72446000000007,29.140633535353498,23.49436363636361,0,0.16363497422259765,,,17.955260000000013,76%,NaN
302,4096,4,"(16, 1)",128,64,torch.bfloat16,3,False,23.34841999999998,,24.695474747474695,0,0.1562796742589934,,,21.327300000000022,86%,NaN
303,4096,4,"(16, 1)",128,64,torch.bfloat16,4,False,27.571719999999925,,31.060919999999964,0,0.12473236177165373,,,60.5787878787879,195%,NaN
304,4096,80,"(16, 1)",128,64,torch.bfloat16,1,False,86.56170212765956,219.3211080412371,61.028313402061976,0,1.2550235172284658,,,58.489319587628934,96%,NaN
305,4096,80,"(16, 1)",128,64,torch.bfloat16,2,False,117.3811868131868,302.864627039627,110.10239939393938,0,0.698349828736669,,,109.74202040816321,100%,NaN
306,4096,80,"(16, 1)",128,64,torch.bfloat16,3,False,167.02199999999996,,121.9767233201581,0,0.6328093826682964,,,144.9511224489795,119%,NaN
307,4096,80,"(16, 1)",128,64,torch.bfloat16,4,False,201.78985999999995,,155.95988615384618,0,0.49683312881859837,,,664.7180808080806,426%,NaN
308,4096,128,"(16, 1)",128,64,torch.bfloat16,1,False,134.44253061224478,351.1877913402061,89.99643224489807,0,1.3616889758999344,,,87.91424242424243,98%,NaN
309,4096,128,"(16, 1)",128,64,torch.bfloat16,2,False,182.3402040816327,486.31348069830364,164.59772044943816,0,0.7474221786333746,,,171.08376000000004,104%,NaN
310,4096,128,"(16, 1)",128,64,torch.bfloat16,3,False,264.4653684210528,,190.17337533274187,0,0.6494117473517147,,,228.73875510204076,120%,NaN
311,4096,128,"(16, 1)",128,64,torch.bfloat16,4,False,310.668268041237,,245.82255531914896,0,0.5043380212684452,,,1059.3630204081635,431%,NaN
