,ctx_lens,batch_size,num_heads,head_size,block_size,dtype,qlen,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
323,4097,128,"(16, 1)",128,64,torch.bfloat16,4,True,334.45804040404033,,395.69791651205946,0,0.3133892251652047,,,1139.9591400000002,288%,NaN
324,512,4,"(64, 4)",128,64,torch.bfloat16,1,True,15.331414141413996,18.55254949494958,13.26810000000006,0,0.14824679325509163,,,14.65442000000001,110%,NaN
325,512,4,"(64, 4)",128,64,torch.bfloat16,2,True,18.309639999999977,24.701147272727297,20.120097711812107,0,0.10072306563270461,,,17.39160000000005,86%,NaN
326,512,4,"(64, 4)",128,64,torch.bfloat16,3,True,23.063367346938804,,20.016623673469375,0,0.10422150114675599,,,21.996828282828233,110%,NaN
327,512,4,"(64, 4)",128,64,torch.bfloat16,4,True,26.30270707070703,,25.42725999999992,0,0.08438845600800358,,,56.044646464646476,220%,NaN
328,512,80,"(64, 4)",128,64,torch.bfloat16,1,True,68.80865263157885,105.83740277777778,36.83430202020196,0,1.0680008414488782,,,54.33639130434783,148%,NaN
329,512,80,"(64, 4)",128,64,torch.bfloat16,2,True,104.77621276595748,150.56431583333338,61.62356268041236,0,0.6577217655763489,,,101.1240219780219,164%,NaN
330,512,80,"(64, 4)",128,64,torch.bfloat16,3,True,149.51191836734696,,70.01903797979787,0,0.5958843843985913,,,139.86886956521738,200%,NaN
331,512,80,"(64, 4)",128,64,torch.bfloat16,4,True,188.0353535353535,,93.41029999999999,0,0.4594283953512755,,,425.5561199999996,456%,NaN
332,512,128,"(64, 4)",128,64,torch.bfloat16,1,True,104.97697727272717,168.8057637411348,51.52333901515151,0,1.221630936308358,,,81.38408333333334,158%,NaN
333,512,128,"(64, 4)",128,64,torch.bfloat16,2,True,161.6633,241.33589520202028,90.96148291424895,0,0.7129375141867479,,,157.84220618556702,174%,NaN
334,512,128,"(64, 4)",128,64,torch.bfloat16,3,True,234.76392000000007,,104.4374693877551,0,0.6392073892616218,,,218.50858585858592,209%,NaN
335,512,128,"(64, 4)",128,64,torch.bfloat16,4,True,292.7163749999998,,134.65898358473825,0,0.509914370013351,,,674.8037171717175,501%,NaN
336,4096,4,"(64, 4)",128,64,torch.bfloat16,1,True,27.909824175824173,55.74117272727271,24.303478494623675,0,0.6302963467004966,,,20.861662650602355,86%,NaN
337,4096,4,"(64, 4)",128,64,torch.bfloat16,2,True,34.86882222222211,78.17748557353976,38.30122776148583,0,0.40150144658063086,,,32.19312359550554,84%,NaN
338,4096,4,"(64, 4)",128,64,torch.bfloat16,3,True,46.38303157894725,,44.791813535353555,0,0.3446523321642577,,,42.569666666666734,95%,NaN
339,4096,4,"(64, 4)",128,64,torch.bfloat16,4,True,55.487957446808466,,56.37460064516121,0,0.27489698311382593,,,174.19651020408162,309%,NaN
340,4096,80,"(64, 4)",128,64,torch.bfloat16,1,True,318.80313402061853,775.8450911111104,196.84349206349208,0,1.5564033686553806,,,201.546775510204,102%,NaN
341,4096,80,"(64, 4)",128,64,torch.bfloat16,2,True,436.0126464646464,1121.3887625,369.9656803437164,0,0.8313202639641525,,,410.1758383838384,111%,NaN
342,4096,80,"(64, 4)",128,64,torch.bfloat16,3,True,641.23118,,449.7635463917524,0,0.6864763994625626,,,550.0081199999996,122%,NaN
343,4096,80,"(64, 4)",128,64,torch.bfloat16,4,True,753.9094343434339,,588.4257406060608,0,0.526734524755491,,,2586.7848163265317,440%,NaN
344,4096,128,"(64, 4)",128,64,torch.bfloat16,1,True,504.3295789473695,1262.6211234782606,310.2469292929292,0,1.5799950051076432,,,317.3373707865168,102%,NaN
345,4096,128,"(64, 4)",128,64,torch.bfloat16,2,True,689.0252783505164,1812.3858731914904,586.5850493421052,0,0.8389166205608953,,,661.0840808080811,113%,NaN
346,4096,128,"(64, 4)",128,64,torch.bfloat16,3,True,1026.9003673469379,,717.9146515789469,0,0.6881086697589336,,,884.9763399999991,123%,NaN
347,4096,128,"(64, 4)",128,64,torch.bfloat16,4,True,1204.5377600000002,,934.5679424489796,0,0.5306309172468998,,,4142.694079999998,443%,NaN
348,4097,4,"(64, 4)",128,64,torch.bfloat16,1,True,28.321956989247205,56.56163818181814,25.140470511567244,0,0.6094603118316371,,,21.14634782608695,84%,NaN
349,4097,4,"(64, 4)",128,64,torch.bfloat16,2,True,35.46891954022991,81.38277505617974,41.19588086956512,0,0.3733801369862932,,,33.02955056179772,80%,NaN
350,4097,4,"(64, 4)",128,64,torch.bfloat16,3,True,47.8858494623656,,51.28447839216915,0,0.30109165133835963,,,43.95944444444443,86%,NaN
351,4097,4,"(64, 4)",128,64,torch.bfloat16,4,True,57.45093617021279,,126.62178456277516,0,0.12241916338033552,,,176.14856000000006,139%,NaN
352,4097,80,"(64, 4)",128,64,torch.bfloat16,1,True,339.3841010101006,828.0191135483865,212.47730961791825,0,1.442235787447276,,,215.76588,102%,NaN
353,4097,80,"(64, 4)",128,64,torch.bfloat16,2,True,468.4048749999998,1207.7876319444438,408.442475378788,0,0.7531892283281404,,,441.3038,108%,NaN
354,4097,80,"(64, 4)",128,64,torch.bfloat16,3,True,691.9956082474228,,500.5424031897927,0,0.6169838234971546,,,594.448969072165,119%,NaN
355,4097,80,"(64, 4)",128,64,torch.bfloat16,4,True,811.1047474747479,,884.7071485714284,0,0.35041952485474975,,,2762.8227021276575,312%,NaN
356,4097,128,"(64, 4)",128,64,torch.bfloat16,1,True,538.0213103448277,1349.1790884210525,338.243748079877,0,1.4495694619803468,,,342.4843232323232,101%,NaN
357,4097,128,"(64, 4)",128,64,torch.bfloat16,2,True,743.6926800000006,1951.5809074268896,648.4526458333332,0,0.7590610659358554,,,711.5105050505051,110%,NaN
358,4097,128,"(64, 4)",128,64,torch.bfloat16,3,True,1108.2398163265311,,798.8032785587839,0,0.6185784641238496,,,956.9898144329914,120%,NaN
359,4097,128,"(64, 4)",128,64,torch.bfloat16,4,True,1295.0624400000004,,1441.4320999999995,0,0.34412294121991654,,,4423.837360000002,307%,NaN
360,512,4,"(5, 1)",128,1024,torch.bfloat16,1,True,16.093163265306142,18.287143725575316,13.247639999999999,0,0.03634562617011047,,,13.843835051546385,105%,NaN
